nth slice...,-1,-6,-3,-10,-2,3,-5,-4,-7,2,5,4,7,6,9,8,1,-9,-8,10
"(1, [0, 4, 9, 17])",3,,1,2,,,,,,,,,,,,,,,2,
"(-10, [0, 20, 27, 32])",,,,,,,1,,,,,,1,,,,,,,
"(-11, [0, 15, 19, 31])",,1,,,,,,,,,,,,,,,,,,
"(-6, [0, 14, 20, 23])",,,,,,,,,,,,,,,1,,,,,
"(-6, [0, 10, 16, 24])",,,1,,,,,,,,,,,,,,,,,
"(-6, [0, 16, 19, 26])",,,,,,,,,,,,,,,,,,,,1
"(3, [0, 12, 15, 19])",,,,1,,,,,,,,,,,,,,,,
"(-1, [0, 11, 16])",,,,1,,,,,,,,,,,,,,,,
"(6, [0, 7, 12, 16])",,,,,,,,2,1,,,,,2,,3,,,,
"(0, [0, 3, 10, 17])",,,,,,,,,,,,,,,,1,,,,
"(1, [0, 7, 17])",,,,,,,,,,2,,,,,,,1,,,
"(-4, [0, 12, 19, 27])",,1,1,,,,,1,,,,,1,1,,,,,,
"(-4, [0, 10, 19, 28])",,,1,,1,,,,,,,,,,1,,,,,
"(-4, [0, 14, 17, 26])",,,,,,,,,,,,,,1,,,,,,
"(-7, [0, 12, 19, 26])",,,,,,,,,,,1,,,,,,,,,
"(-6, [0, 9, 21, 29])",,,,1,,,,,,,,,,,,,,,,
"(-7, [0, 8, 13, 17])",,,,,,,,,,,,,,,2,,,,,
"(-7, [0, 15, 18, 27])",,,,,,,,1,,,,,,,,,,,,
"(4, [0, 7, 14, 19])",,,,,,,,,,,,,,,,,,,1,
"(-1, [0, 10, 17, 19])",,,,,,,,,,,,,1,,,,,,,
"(-4, [0, 7, 24, 28])",,,,,,,,1,,,,,,,,,,,,
"(7, [0, 7, 8])",,,,2,,,,,,,,,,,,,,,,
"(-7, [0, 12, 22, 29])",,,,,,,,,,,,,,,,,,,,1
"(1, [0, 3, 20])",,,,,,,,1,,,,,,,,,,,,
"(1, [0, 10, 15, 19])",,,,,,1,,,,,,,,,,,,,,
"(-4, [0, 7, 16, 17])",,,,,,,,,,,,,,,1,,,,,
"(3, [0, 5, 10, 14])",,2,,,,,,,,,,,,,1,,,,,
"(-4, [0, 10, 12, 19])",,,,,,,,,,,,,,,1,,,,,
"(3, [0, 9, 12])",,,,,,1,,,,,,,,,,,,,,
"(6, [0, 2, 9, 17])",,,,,,,,,1,,,,,,,,,1,,
"(-5, [0, 8, 27])",,1,,,,,,,,,,,,,,,,,,
"(4, [0, 2, 7, 17])",,,,,,,,,,,1,,,1,,,,,,
"(-2, [0, 12, 16, 19])",2,1,5,1,6,6,4,8,7,4,17,5,3,4,6,10,,2,3,2
"(-9, [0, 18, 21, 27])",,,,,,,,,,,2,,,,,,,,,
"(0, [0, 8, 15])",,,3,1,,,1,,1,2,,,,,,,1,,,
"(7, [0, 3, 9, 12])",,,,1,,,,,,,,,,,,,,,,1
"(3, [0, 1, 8, 17])",,,,,2,,,,,,,,,,,,,,,
"(-8, [0, 16, 24])",,,,,,,,,,,,,,,,,,1,,
"(0, [0, 8, 12, 17])",,,,,1,,,1,,,,,,,,,,,,
"(7, [0, 5, 8, 13])",,,,,,,,,,,,,,,,,,1,,
"(-5, [0, 15, 19, 24])",,,,,,,,,,,,,1,,,,,,,
"(3, [0, 9, 12, 24])",,,,,,,,,,,,,,,2,,,,,
"(3, [0, 9, 16])",,,,,,,,2,,,,,,,,2,,,,
"(0, [0, 10, 12, 17])",,,1,1,,,,,,,,,,,,,,,,
"(-4, [0, 17, 19, 22])",,1,,,,,,,,,,,,,,,,,,
"(-6, [0, 16, 19, 21])",,,,,,,1,,,,2,2,1,3,,2,,2,,
"(-5, [0, 8, 17, 20])",,,,,,,,,,,,1,,,,,,,,
"(6, [0, 2, 9, 18])",,1,,,,,,,,,,,,,,,,,,
"(0, [0, 8, 15, 18])",,,4,1,,2,,,,4,2,2,,,,,4,2,1,3
"(-14, [0, 16, 19, 24])",,,,,,,,,,,,,1,,,,,,,
"(-4, [0, 10, 15, 22])",,,,,,,,,,,1,,,,,,,,,
"(0, [0, 10, 15, 17])",,,,,,,,,,,1,,,,,,,1,,
"(2, [0, 1, 10, 17])",,,,,2,,,,,,,,,,,,,,,
"(-3, [0, 15, 18, 21])",,,,,,,,,,,,,,,,,,,,1
"(-6, [0, 16, 21])",,,,,,,,,,,,,1,,,,,,2,
"(3, [0, 3, 6, 15])",,,,,,,,,,,,,,,,,,,,1
"(3, [0, 5, 9, 16])",,,3,,,2,3,,,,,,,,,,,,,
"(-5, [0, 12, 17, 32])",,,,,,1,,,,,,,,,,,,,,
"(2, [0, 6, 8, 20])",,,,,,1,,,,,,,,,,,,,,
"(-3, [0, 12, 16, 19])",,,,,,,,,,3,1,,,,,,,,,2
"(5, [0, 1, 9, 17])",1,,,,,,,,,,,,,1,,,,,,
"(-1, [0, 5, 9, 17])",,,,2,,,,,,,,,,,,,,,,
"(-1, [0, 12, 17, 19])",,,,,,,,,,,,,,,,1,,,,
"(3, [0, 9, 12, 15])",,,,1,,,,,,,,,,,,,,,,1
"(-11, [0, 15, 19, 24])",,,,,,,,,1,,,,1,1,1,1,,,,2
"(8, [0, 2, 6, 9])",,,,,,,,,,,,,2,,,,,,,
"(-4, [0, 10, 16, 19])",,1,1,,1,2,,,1,,2,1,2,8,6,1,,4,,3
"(0, [0, 3, 12, 21])",,,,2,,,,,,,,,,,,,,,,
"(-5, [0, 8, 17, 24])",,,,,,,,,,,,,,1,,,,,,
"(6, [0, 7, 11, 14])",,,,,,,,,,,,1,1,,,,,,,
"(-3, [0, 12, 15, 19])",,,,,,1,,,,,,,,,,,,,,
"(10, [0, 2, 7])",,,,,,,,,,,,,,1,,,,,,
"(0, [0, 3, 7, 19])",,,,,,,,,,,,,,1,,,,,,
"(-4, [0, 11, 19, 28])",,,,1,2,,,1,1,,,,,,,,,,,1
"(-1, [0, 7, 14, 19])",,,,,,,,1,,,,,,,,,,,,
"(0, [0, 5, 12, 15])",,,2,,,,,,,,,,,,,,,,,
"(6, [0, 3, 7, 12])",,2,1,,1,,,3,,,,,,,,,,,,
"(0, [0, 3, 7, 15])",,,,,,,1,,,,,,1,,,,,,,1
"(-5, [0, 13, 15, 20])",,,2,,,,,,,,,,,,,,,,,
start,,7,,1,3,,5,2,7,,,,,,,,,2,4,
"(-8, [0, 19, 24, 28])",,1,,,,,,,,,,,,,,1,,,1,
"(-4, [0, 13, 17, 20])",,,,,,,,,,,,,,2,,,,,,
"(-2, [0, 4, 10, 20])",,,,,1,,,,,,,,,,,,,,,
"(-5, [0, 15, 20])",,,,1,,,,,1,,1,,,,,,,,,
"(-3, [0, 11, 15, 21])",,,,,,,,,,,1,,,,,,,,,
"(1, [0, 4, 16, 21])",,,,,,,,,,,,,,,,1,,,,
"(-2, [0, 6, 15, 20])",3,1,,,,2,,,,1,2,,,,,,,,1,
"(-1, [0, 6, 15, 21])",,,,,,,,,,,,,,,1,,,,,
"(4, [0, 7, 9, 16])",,,,,,,,,,,,,,,,1,,,,
"(7, [0, 3, 12, 20])",,,,,,,,,,,,,,,,,,1,,
"(2, [0, 4, 9, 11])",,,,,,,,,1,,,,,,,,,,,
"(8, [0, 4, 9, 12])",,,,,,,,,,,,,2,,,,,,,
"(-2, [0, 3, 15, 20])",,,,1,1,1,1,,,,,1,2,1,,,,,,
"(-4, [0, 7, 15, 19])",,,1,,,,,,,,,,,,,,,,,
"(-4, [0, 11, 16, 19])",,,,,,,,,,,,,,2,,,,,1,
"(4, [0, 8, 15])",,,,,,,,,,,,,,,,1,,,,
"(2, [0, 3, 15, 18])",,,1,,2,,,,,,,,,,,,,1,1,1
"(-5, [0, 12, 17, 19])",,,,,,,,,,,,,,,,,,,2,
"(-6, [0, 9, 18, 27])",,,,,,,,,,,,,,,,,,1,,
"(-3, [0, 16, 19, 23])",,,,,2,,,,2,,,,,,,,,,,
"(-6, [0, 10, 19, 27])",,,,1,,,,,,,,,,,,,,,,
"(-2, [0, 12, 17, 19])",,1,1,,1,,1,,1,,1,12,1,,1,1,,,6,
"(0, [0, 4, 10, 19])",,,,1,,,,,,,,,,,,,,,,
"(-2, [0, 2, 17])",,,,,,,,,2,,,,,,,,,,,
"(-8, [0, 15, 18, 27])",,,,,,,,,,,,1,1,,,,,,,
"(-5, [0, 13, 19, 27])",,,,,,2,,,,,,,,,,,,,,
"(-5, [0, 15, 24])",,,,,,,,,,,,,,,,2,,,,
"(-4, [0, 10, 19, 27])",,,1,,1,,1,,,,,,,,,,,,,
"(-2, [0, 10, 17, 19])",,1,,,,,,,2,,2,,,1,,,,,,
"(-4, [0, 5, 10, 16])",,,,,,,,,,,1,,,,,,,,,
"(-2, [0, 6, 15, 24])",,,,,,,,,,,,,,2,,,,,,
"(1, [0, 3, 9, 17])",,,,,,,,,,,,,,,,,,,2,
"(-1, [0, 7, 14, 16])",,,,,,,,,,,,,,1,,1,,,,
"(3, [0, 4, 12, 17])",,,,,,,,,,1,1,,,,,,,,,
"(-1, [0, 4, 7, 22])",,,,,,,,,,,,,,,,,,,,1
"(-4, [0, 12, 16, 19])",,4,2,4,5,3,2,4,5,6,11,3,10,5,6,11,,2,1,
"(3, [0, 5, 12, 19])",,,,1,,,,,,1,2,,,,,,,,,
"(-8, [0, 16, 19])",,,,,,,,,2,,,,,,,,,,,
"(3, [0, 3, 5, 10])",,,,,,,,,,,,,,,,,,,1,
"(-3, [0, 7, 12, 16])",,1,,,,,,,1,,,1,2,,,1,,2,,
"(-5, [0, 10, 15, 24])",,,,,,,,,,,,,,1,,,,,,
"(-2, [0, 10, 17, 20])",,,,,,,,,,1,,,,,,,,,,
"(0, [0, 3, 8, 17])",,1,,,,,,,,,2,,1,,,,,,,
"(5, [0, 5, 8, 14])",,,,,,,3,,,,,,,,,,,,,
"(-3, [0, 6, 16, 21])",,,,,,,,1,,,,,,,,,,,,
"(-1, [0, 5, 14, 21])",,,,,,,,,1,2,,,,,,,,,,
"(3, [0, 8, 17, 20])",,,,,,,,,1,,,,,,,,,,,
"(-2, [0, 14, 19, 26])",,,,,,,,,,,,,,,1,,,,,
"(2, [0, 8, 15])",,1,1,2,,,,1,1,4,1,2,,1,,,1,,,
"(-6, [0, 15, 19, 21])",,,,,,,,,,1,1,1,2,,,,,,,
"(1, [0, 15, 19])",,,,,,,,,,1,,,,,,,1,,,
"(-1, [0, 7, 10, 12])",,,,,,,,,,,,,,,2,,,,,
"(-8, [0, 19, 28, 31])",,,,,,,,1,,,,,,,,,,,,
"(-4, [0, 14, 18, 21])",,,,,,,,,,,,1,,,,,,,,
"(-7, [0, 10, 19, 27])",,,,,,,,,,,1,,,,,,,,,
"(-11, [0, 19, 24, 29])",,,,,,,,,,,,,,,,,,,,1
"(0, [0, 4, 7, 12])",,,,,,,,,1,,,,,,,,,1,,
"(-1, [0, 16, 19, 24])",,,,1,,,,,,,,,,,,,,,,
"(-1, [0, 9, 14, 18])",,,,,,,1,,,,1,,,2,,,,1,,
"(3, [0, 2, 7, 14])",,,,,1,,,,,,,,,,,,,,,
"(-4, [0, 9, 17])",,,,,,,,,,,2,,,,,,,,,
"(5, [0, 7, 12, 15])",,5,,,,,,1,2,,1,,,,3,,,,2,1
"(-4, [0, 7, 17, 19])",,,,,,,,2,,,,2,1,,,,,,,
"(3, [0, 7, 10, 15])",,,,1,1,3,,,,,,,1,,,,,1,,
"(1, [0, 4, 12, 16])",,,,,,,,,,1,,,,,,,3,,,
"(0, [0, 8, 15, 20])",1,1,,8,6,2,1,9,2,3,1,3,1,1,2,5,7,3,4,
"(6, [0, 4, 9, 16])",,1,,1,3,,1,,,,,,,,,,,1,,
"(-1, [0, 12, 15, 19])",,,1,,,,,,,,,,,,,,,,,
"(0, [0, 3, 8, 18])",,1,,2,,,,,,,,,,,,,,,,
"(-2, [0, 4, 7, 24])",,,,,,,,,,,,,,,,4,,,,
"(-2, [0, 9, 17, 19])",,,,,,,1,,,,1,,,,,,,,,
"(-1, [0, 7, 10, 16])",,1,,,,,,,,,,,,,,,,,,
"(0, [0, 3, 13, 20])",1,1,,,,,,,,,,,,,,1,7,,,1
"(-2, [0, 7, 17, 26])",,,,,1,,,,,,1,,,,,,,,,
"(-6, [0, 7, 16, 23])",,,,,,,1,,,,,1,,,,,,,,
"(6, [0, 2, 5, 9])",,,,,,,,,1,,,,,,,,,,,
"(-4, [0, 7, 17, 26])",,,,,,,,,,1,,,,,,,,,,
"(8, [0, 7, 11, 16])",,,,1,,,,,,,,,,,,,,,,
"(6, [0, 2, 4, 7])",,,,,,,,,,,,,,,2,,,,,
"(1, [0, 2, 7, 16])",,,,,,,,,1,,,,,,,,,1,,
"(8, [0, 4, 6, 11])",,,,,,,1,,,,,,,,,,,,,
"(-3, [0, 9, 16, 21])",,1,1,,,,,,2,,,3,,,,,,,,
"(1, [0, 10, 17, 19])",,,,,,1,,,,,,,,,,,,,,
"(-4, [0, 10, 14, 19])",,,,,,2,,,,,,,,,,,,,1,
"(0, [0, 3, 15, 21])",,,,,,,,,,,,,,1,,,,,,
"(-1, [0, 9, 14, 17])",,,,,,2,,,,1,,,,,1,,,,,
"(-5, [0, 7, 15, 24])",,,,,,,,,,,1,,,,,,,,,
"(0, [0, 7, 12, 15])",,2,,,,1,2,1,1,,,,2,3,,1,,2,1,1
"(0, [0, 3, 20])",,,,1,,,2,,,,,,,,,,,,,
"(0, [0, 8, 18, 27])",,,,,,,,,,,,,,,,,,,1,
"(-9, [0, 16, 22, 31])",,,,,,1,,,,,,,,,,,,,,
"(-2, [0, 4, 12, 19])",,4,2,1,,1,,2,,3,1,1,1,,,,,,2,
"(7, [0, 3, 8, 15])",,,1,1,,,,,,,,,,,,,,,1,
"(-1, [0, 4, 12, 19])",,2,4,,3,,,,3,,2,1,4,1,1,,,2,4,4
"(-3, [0, 7, 11, 16])",,,,,,,1,,,,,,,,,,,,,
"(0, [0, 7, 14, 15])",,,,,,,,,2,,,1,,,,,,,,
"(10, [0, 3, 9, 12])",,,,,,,,,,,,,,,,,,,,2
"(0, [0, 3, 10, 12])",,,,,,,,,,,,,2,,,,,,,
"(-5, [0, 9, 18, 27])",,,,,,,,,,1,,,,,,,,,,
"(0, [0, 6, 8, 20])",,,,,1,,,,,,,,,,,,,,,
"(10, [0, 7, 16])",,,,,,,,,1,,,,,,,,,,,
"(1, [0, 3, 10, 12])",,,,,,,1,,,,,,,,,,,,,
"(-2, [0, 4, 10, 19])",,,1,1,,1,,,,,,,,1,,,,,,
"(-6, [0, 14, 18, 21])",,,,1,,,,,,,,,1,,,,,,,
"(1, [0, 2, 7, 11])",,2,,,,,,,,,,,,,,,,,,
"(-8, [0, 7, 16, 24])",,1,3,,,,1,1,,,,,1,,1,,,,1,
"(-2, [0, 5, 14, 19])",,,,1,,,,,,,,,,,,,,,,
"(-1, [0, 6, 12, 21])",,,,,,,,,,,,,,,,,,,1,
"(-12, [0, 24, 28, 31])",,,,,,,2,,,,,,,,,,,,,
"(0, [0, 8, 18, 20])",,1,,,,,,,,,,,,,1,,,,,
"(-1, [0, 7, 16, 24])",1,,,,,,,,,,,,,,,,,,,2
"(-4, [0, 16, 24, 28])",,,,,,,,,,,,,,,1,,,,,
"(0, [0, 12, 20, 27])",,,,,,,,,,,,,,,,1,,,,
"(-2, [0, 12, 15, 19])",,,,,,,1,5,1,,2,1,1,4,1,1,,,,2
"(-4, [0, 16, 19, 23])",,,,,,3,,,,,2,,,,,,,,,
"(-9, [0, 19, 24, 27])",,,1,,,1,,,1,,1,,,,,,,,,
"(1, [0, 4, 12, 19])",10,3,3,2,,2,1,1,1,5,1,1,2,2,3,3,11,1,,1
"(-4, [0, 8, 17, 22])",,,,,,,,,,,,1,,,,,,,,
"(0, [0, 7, 15, 22])",,,,,1,2,1,1,,2,,,1,,,,,,,
"(-9, [0, 19, 24, 28])",,,1,2,,,2,,,,2,,2,6,,1,,,3,5
"(6, [0, 9, 16])",,,,,1,,,,,,1,,,,,,,,,
"(3, [0, 6, 9, 14])",,,,,,,,,,,,,,,,1,,,,
"(1, [0, 2, 7, 15])",,,,,,2,,,,,,,,,,,,,,
"(2, [0, 13, 15, 20])",,,1,,,,,,,,,,,,,,,,,
"(-7, [0, 16, 19, 24])",,,,,,,,,,,,,1,,6,,,1,,
"(0, [0, 10, 13, 17])",,,2,,,,,,,,,,,,,,,,,
"(-5, [0, 12, 19, 24])",,,,,2,,,,,,,,,,,,,,,
"(-9, [0, 12, 16, 19])",,1,,,,,,4,,,,,,,,,,,,
"(-2, [0, 12, 16, 20])",1,,,,,,,1,,,1,,,,,,,,,
"(-1, [0, 12, 19, 21])",,,,,,,,,,,,1,,,,,,,,
"(1, [0, 6, 15, 20])",,,,,,,,,,,,,,1,,,,,,
"(-5, [0, 8, 18, 27])",,,,,,1,,1,,1,,,,,,,1,,,
"(2, [0, 10, 13, 17])",,,,,,2,,,,,,,,,,,,,,
"(-2, [0, 5, 16, 21])",,,,,,,,,,,,,,,,,1,,,
"(8, [0, 5, 12, 16])",,,,,,,,,,,,,,,,,,1,,
"(4, [0, 4, 9, 12])",,,,,,2,,,,,,,,3,,,,,,
"(8, [0, 3, 7, 9])",,,,,,,,,,,1,,,,,,,,,
"(-4, [0, 12, 16, 28])",,,,,,6,,,,,1,1,,,,,,,,
"(3, [0, 5, 7, 14])",,,,,,,,,,,,,,,,1,,,,
"(0, [0, 2, 7, 15])",,1,,,,,,,,,,,,,,,,,,
"(-7, [0, 12, 16, 22])",,,,,,,,,,,,,1,,,,,,1,
"(-2, [0, 3, 21, 24])",,,,,,,1,,,,,,,,,,,,,
"(-5, [0, 12, 19, 28])",,,,,,,,,,,,,1,,,,,,,
"(0, [0, 15, 17, 20])",,,,,,,,,,,,,,,,1,,,,
"(-1, [0, 15, 18])",,,,,,,,,,,2,,,,,,,,,
"(1, [0, 7, 15, 20])",,,,,,,,1,,,,,,,,,,,,
"(3, [0, 15, 19])",,,,,,,,,,,,,,,,,,,,1
"(-1, [0, 6, 16, 21])",,,,,,,,,,1,,,,,,,,,,
"(3, [0, 7, 11, 16])",2,,1,,,,,,,,,,1,,,,,,,
"(-7, [0, 12, 20, 27])",,,,,,,,,,,1,,,,,,,,,
"(2, [0, 8, 18, 20])",,,,,,,,,,,1,,,,,,,,,
"(-1, [0, 11, 14, 19])",,,1,,,,,,,,,,,,,,,,,
"(-11, [0, 16, 19, 24])",,2,,,3,,3,,2,,,2,8,,,1,,,2,3
"(-2, [0, 8, 15])",,,,,,,,,,,2,,,,,,,,,
"(-6, [0, 14, 22, 29])",,,,,,,,,1,,,,,,,,,,,
"(1, [0, 9, 14])",1,,,,,,,,,,,,,,,,,,,
"(1, [0, 6, 12, 21])",,1,,,,,,,,,,,,,,,,,,
"(3, [0, 7, 14, 19])",,,,,1,,,,,,,,1,,,,,,,
"(3, [0, 3, 15, 20])",,,,,,,,1,,,,,,,,,,,,
"(3, [0, 7, 12, 15])",,1,,1,3,5,2,3,3,3,,,2,2,3,,,1,3,1
"(0, [0, 9, 14, 18])",,,,,,1,,,,,,,,,,,,,,
"(-1, [0, 12, 16, 19])",,,,,,,2,,,,,,,,1,,,2,,1
"(3, [0, 3, 12, 19])",1,,,,3,,1,4,,,1,,,,,,,1,1,
"(-3, [0, 11, 19, 28])",,,,,,,,,,,,,2,,,,,,,
"(6, [0, 3, 6, 9])",,,,,,,,,,,1,,,,,,,,,
"(-4, [0, 14, 21, 23])",,,,,,,,,,1,,,,,,,,,,
"(-5, [0, 15, 17, 20])",,,,1,,,,,,,,,,,,1,,,,
"(-3, [0, 7, 16, 24])",,,,,,,,,,,,,,,1,,,,,
"(3, [0, 7, 14, 16])",,,,,1,,,,1,8,,,,1,,,,,,
"(0, [0, 10, 19, 27])",,,,,,,,,,,,,,,1,,,,,
"(5, [0, 7, 14, 15])",,,,,,,1,,,,,,,,,,,,,
"(1, [0, 4, 9])",,,,1,,,,,,,,,,,,,,1,,
"(1, [0, 7, 12, 16])",,6,9,2,2,4,4,8,3,13,4,16,2,2,2,5,3,3,6,4
"(3, [0, 5, 10, 22])",,,,1,,,,,1,,,,,,,,,,,
"(2, [0, 5, 8, 15])",,,,,,1,,,,,,,,,,,,,,
"(2, [0, 3, 15])",,,,,,,,,,,1,,,,,,,,,1
"(-4, [0, 5, 9, 16])",,,,,,,,,1,,,,1,,,,,,,
"(3, [0, 3, 8, 20])",,,2,,,,,4,,,,,,,,,,1,,
"(5, [0, 2, 5, 9])",,,,,,,,,,,,,,,,,,,1,
"(-4, [0, 5, 7, 14])",,,,,,,,,,,,,,,1,,,,,
"(-4, [0, 4, 14, 19])",,,,,,,,,1,,,,,,,,,,,
"(-14, [0, 17, 24, 31])",,,,,,,,,1,,,,,,,,,,,
"(-4, [0, 9, 18, 28])",,,,,1,,,,,,,,,,,,,,,
"(-2, [0, 12, 21, 27])",,,,,,,,,,,,,,,1,1,,,,
"(-4, [0, 4, 10, 19])",,,,,,,,,,,,2,,,,,,,,
"(0, [0, 8, 15, 19])",,,,,,,,,,1,,,,,,,,,,
"(5, [0, 2, 9, 17])",1,,,,,,,,,,,,,,,,,,,
"(6, [0, 7, 15])",,,,1,3,,,4,,,,,1,,1,,,,,
"(8, [0, 6, 9, 16])",,,3,,,,,,,,,,,,,,,,,
"(-6, [0, 12, 16, 21])",,,,1,,,,,,,,,,,,,,1,,
"(10, [0, 7, 15])",,,,,,,3,,,,,,,,,,,,,
"(-2, [0, 10, 15, 22])",3,1,6,,,,,,,,,,,,,,2,,,
"(-1, [0, 4, 7, 19])",,,,,,,,,,,,,1,,,,,,,
"(1, [0, 4, 9, 12])",,1,,,,,,,,,,,,,,,,,,
"(1, [0, 4, 11, 21])",,,,,,,,,,1,,,,,,,,,,
"(-3, [0, 15, 20])",,,,,,,,,,,,,,,,1,,,,
"(-6, [0, 15, 21, 27])",,,,,,,,,,,1,,,,,,,,,
"(-1, [0, 14, 17, 21])",,,,,,,,,,,,,,1,,,,,2,
"(1, [0, 4, 9, 16])",,1,1,1,2,,,,,,,,,,,1,,,,2
"(-4, [0, 8, 12, 17])",,,,,,,,,,,1,,,,,,,,,
"(-2, [0, 10, 15, 26])",,,,,,,,,,,2,1,,,,,,,,
"(-5, [0, 5, 15, 20])",,,,,,,,,,,,,,,,,,1,,
"(1, [0, 12, 15, 19])",,,,,,,,,,2,1,,,,,,,3,,
"(-2, [0, 7, 15, 21])",,,,,,1,,,,,,,,,,,,,,
"(1, [0, 12, 16, 19])",,,,1,,,1,,,1,3,,3,1,1,,,1,1,2
"(1, [0, 13, 15])",,,,,,1,,,,,,,,,,,,,,
"(3, [0, 13, 15])",,,,,,,,,,,1,,,,,,,,,
"(-14, [0, 22, 28, 31])",,,,,,,,,,,,,1,,,1,,,,
"(0, [0, 3, 12, 17])",,,,1,,,,,,,,,1,,,,,,,
"(8, [0, 7, 14, 16])",,,,,,,,,,,,,,,,,,1,,
"(5, [0, 3, 20, 24])",,,,,,,,,,,,,,,1,,,,,
"(-3, [0, 8, 18, 27])",,,,,,,,1,,,,,,,,,,,,
"(-2, [0, 3, 15])",,,,,,,,,,,,,,,,,,,1,
"(1, [0, 3, 14, 15])",,,,,,,,,,,,,,,,,1,,,
"(-3, [0, 4, 12, 19])",,,,,,,,1,,,,,,2,,,,,,
"(-7, [0, 17, 19, 24])",,,,,,,,,,,,,,,,6,,,,
"(8, [0, 4, 7, 9])",,1,,,,,,,,,,,,,,,,,,
"(-4, [0, 12, 21, 28])",,,1,,,,,,,,,,,,,,,,1,
"(3, [0, 14, 17])",,,,,,,,,,,,,,,,,,,,1
"(-4, [0, 12, 18, 28])",,,,,,,,,,,,2,,,,,,,,
"(1, [0, 7, 11, 14])",,,,,,1,,,,,,,,,,,,,,
"(-1, [0, 6, 14, 21])",,,1,,,1,,,,,,,,,,1,,,,
"(-7, [0, 13, 20, 29])",,,,,,,,,,,,,,,,,,,,2
"(-4, [0, 6, 14, 21])",,,,,,,2,,,,,1,,,,,,,,
"(-3, [0, 3, 16, 18])",,,,,,,,,,,,,,,,,,1,,
"(1, [0, 5, 8, 15])",,,,,,,,,,,,1,,,,,,,,
"(0, [0, 12, 15, 21])",,,,,,,,,,,,,,,,,,,,1
"(-7, [0, 10, 17, 22])",,,,,,,,,,,,,1,,,,,,,
"(-3, [0, 9, 19, 28])",,,,,1,,,,,,,,,,,,,,,
"(0, [0, 7, 14, 22])",,,,,,,,,,,,2,,,,,,,,
"(-14, [0, 24, 28, 31])",,,,,,,,,,,2,,1,1,,,,,,6
"(-2, [0, 9, 16, 17])",,,,,,,,,,,,,,,,,,,1,
"(-1, [0, 4, 10, 12])",,,,,,,,,,,,,,,,,,1,,
"(-2, [0, 7, 12, 22])",,,,1,,,,,,,,,,2,,,,,,
"(3, [0, 2, 12, 19])",,,,,,,,1,,,,,,,,,,,,
"(1, [0, 3, 14, 19])",,,,,,,,,,,,,,,,,1,,,
"(-7, [0, 10, 16, 17])",,,,1,,,,,,,,,,,,,,,,
"(-11, [0, 19, 24, 31])",,,,,,1,,,,,,,,,,,,,,
"(8, [0, 3, 7])",,,,,,,,,,,,,,,1,,,,,
"(-5, [0, 12, 16, 22])",,2,,,,,,,,,,,,,,,,,,
"(-11, [0, 16, 20, 29])",,,,,,,,1,,,,,,,,,,,,
"(-9, [0, 7, 24, 27])",,,,,,,,,,,,,,,1,,,,,
"(5, [0, 2, 10, 15])",,,,,,,1,,,,,,,,,,,,,
"(-6, [0, 15, 17, 21])",,,,,,,,,,,,,1,,,,,,,
"(4, [0, 9, 12, 16])",,,,,1,,,,,,,,,,,,,,,
"(-1, [0, 4, 16, 19])",,,,,,,,,,,,,,,1,,,,,
"(-6, [0, 14, 23, 28])",,,,1,,,,,,,,,,,,,,,,
"(3, [0, 3, 10, 12])",,,,,,,,,,,,,,,,,,1,,
"(-5, [0, 15, 19, 25])",,,,1,,,,,,,,,,,,,,,,
"(-9, [0, 15, 20, 30])",,,,,,,,,,,,,,1,,,,,,
"(-2, [0, 8, 16, 19])",,,,,,,1,1,,,,,,,,,,,,
"(-5, [0, 8, 12, 27])",,,,,,,,,1,,,,,,,,,,,
"(-7, [0, 16, 22, 31])",,,,2,,,,,,,,,,,,,,,,
"(-5, [0, 8, 20, 27])",,,,,,2,,,,,,,,,,1,3,,,
"(-3, [0, 16, 19, 24])",,,1,,,,,,,,,,,,,,,,,
"(-1, [0, 4, 10, 19])",,1,,,,,,,1,,,,1,,,,,1,,
"(-2, [0, 5, 15, 22])",3,,,,,,,,,,,,,,,,20,,,
"(1, [0, 16, 21, 28])",,,,,,,,,,,,,,,,,,1,,
"(3, [0, 4, 11, 19])",,,,1,,,,,,,,,,,,,,1,,
"(-7, [0, 19, 22, 24])",,1,,,,1,,,,,,,,,,,,,,
"(-14, [0, 16, 21, 31])",,,,,,,,,,,,,,,,,,,,1
"(3, [0, 5, 10, 21])",,,,,,,,,,,,,,,,1,,,,
"(0, [0, 12, 17, 25])",,,,1,,,,,,,,,,,,,,,,
"(5, [0, 5, 12, 20])",,,,,,,,,,,,,,,,,,,1,
"(-2, [0, 10, 13, 20])",,,1,1,,,,,,,,,,,,,,,,
"(1, [0, 4, 9, 21])",1,,,,,,,,,,,,,,,,1,2,,
"(-4, [0, 7, 12, 16])",,,1,2,,,,,1,,,,,2,1,,,2,,2
"(-3, [0, 6, 9, 14])",,,,1,,,,,,,,,,,,,,,,
"(-9, [0, 12, 24, 28])",,,,,,,,,,,,,,,,,,,1,
"(-9, [0, 21, 24, 33])",,,,,,,,,,,,,,,,,,,,1
"(-11, [0, 19, 23, 28])",,,,,,,,1,,,,1,,,,,,,,
"(-1, [0, 14, 19, 23])",,,,,,,,,,,,,,1,,,,,,
"(10, [0, 3, 9])",,,,,,,1,,,,,,,,,,,,,
